"DATE.DE.CLASSEMENT","DATE.DE.PUBLICATION.DE.L.ETABLISSEMENT","TYPOLOGIE.ÉTABLISSEMENT","CLASSEMENT","CATÉGORIE","MENTION","NOM.COMMERCIAL","ADRESSE","CODE.POSTAL","COMMUNE","TÉLÉPHONE","COURRIEL","SITE.INTERNET","TYPE.DE.SÉJOUR","CAPACITÉ.D.ACCUEIL..PERSONNES.","NOMBRE.DE.CHAMBRES","NOMBRE.D.EMPLACEMENTS","NOMBRE.D.UNITES.D.HABITATION","NOMBRE.DE.LOGEMENTS","X","NOT_LUXE","FLAG_ENSEIGNE","NOM_ENSEIGNE"
"09/10/2016","09/10/2016","HÔTEL","3 étoiles","-","-","HÔTEL LA LAGUNE","28 avenue armand lanoux cappellans",66750,"SAINT-CYPRIEN","0468212424","contact@hotel-lalagune.com","http://www.hotel-lalagune.com","-","125",49,,,,"",TRUE,FALSE,
"09/10/2016","09/10/2016","HÔTEL","3 étoiles","-","-","HÔTEL LE GALION","20 bis avenue du grand large",66140,"CANET-EN-ROUSSILLON","0468202823","contact@hotel-le-galion.com","www.hotel-le-galion.com","-","79",28,,,,"",TRUE,FALSE,
"09/10/2016","09/10/2016","HÔTEL","3 étoiles","-","-","IBIS GUINGAMP","6 rue de la Chesnaye",22970,"PLOUMAGOAR","0296210941","nperon@groupesmi.fr","http://www.ibis.com/fr/france/index.shtml","-","106",49,,,,"",TRUE,TRUE,"IBIS"
"09/10/2016","09/10/2016","HÔTEL","2 étoiles","-","-","LE TERMINUS","2 place des joyeuses vacances",83980,"LE LAVANDOU","0494710062","hotel-terminus-lavandou@wanadoo.fr","http://www.hotel-terminus-lavandou.com/","-","50",25,,,,"",TRUE,FALSE,
"09/10/2016","09/10/2016","HÔTEL","3 étoiles","-","-","LA SOURCE BLEUE","rue de la papeterie",52320,"GUDMONT-VILLIERS","0325947035","source-bleue@wanadoo.fr","https://www.logishotels.com/fr/hotel/hotel-la-source-bleue-170034?partid=661","-","30",14,,,,"",TRUE,FALSE,
"09/10/2016","09/10/2016","HÔTEL","3 étoiles","-","-","HÔTEL LA MARGELLE","56 place Louis Giraud",84210,"PERNES-LES-FONTAINES","0490401854","reception@hotel-pernes.fr","http://lamargelle-hotel-pernes.fr/","-","17",7,,,,"",TRUE,FALSE,
"09/10/2016","09/10/2016","HÔTEL","3 étoiles","-","-","HÔTEL PAVILLON MONCEAU ","43 rue JOUFFROY D'ABBANS  ",75017,"PARIS","0156792500","infos@pavillon-monceau.com","www.pavillon-monceau.com","-","89",42,,,,"",TRUE,FALSE,
"09/10/2016","09/10/2016","HÔTEL","2 étoiles","-","-","HÔTEL LA VIEILLE AUBERGE DU SOUBESTRE","Place du Marcadieu",64410,"ARZACQ-ARRAZIGUET","0559045131","vieilleaubergedusoubestre@orange.fr","-","-","14",7,,,,"",TRUE,FALSE,
"08/10/2016","08/10/2016","HÔTEL","4 étoiles","-","-","HÔTEL BEAUCHAMPS","24 RUE DE PONTHIEU",75008,"PARIS","0153895858","reservations.beauchamps@book-inn-france.com","www.hotelbeauchamps.com","-","190",90,,,,"",FALSE,FALSE,
"06/10/2016","06/10/2016","HÔTEL","5 étoiles","-","-","HÔTEL LE CHAMBARD","9-13 rue du Général de Gaulle",68240,"KAYSERSBERG","0389471017","info@lechambard.fr","www.lechambard.fr","-","86",32,,,,"",FALSE,FALSE,
"04/10/2016","04/10/2016","HÔTEL","3 étoiles","-","-","VILLA LES HYDRANGÉAS","53 boulevard Georges Clemenceau",22700,"PERROS-GUIREC","0296232294","contact@villaleshydrangeas.bzh","http://villaleshydrangeas.bzh/","-","36",16,,,,"",TRUE,FALSE,
"04/10/2016","04/10/2016","HÔTEL","4 étoiles","-","-","HÔTEL CENTRAL PARK & SPA","4 avenue Jean Guiton",17000,"LA ROCHELLE","0546660606","contact@hotelcentralpark.fr","www.hotelcentralpark.fr","-","94",41,,,,"",FALSE,FALSE,
"04/10/2016","04/10/2016","HÔTEL","3 étoiles","-","-","COMFORT HÔTEL CENTRE DEL MON","35 boulevard Saint Assiscle",66000,"PERPIGNAN","0411647100","centredelmon@book-inn-france.com","http://www.hotels-centredelmon.com","-","89",46,,,,"",TRUE,TRUE,"COMFORT"
"04/10/2016","04/10/2016","HÔTEL","4 étoiles","-","-","QUALITY CENTRE DEL MON","35 boulebard Saint Assiscle",66000,"PERPIGNAN","0411647100","centredelmon@book-inn-france.com","http://www.choicehotels.fr/fr/quality-hotel-centre-del-mon-perpignan-perpignan-hotel-fr408","-","110",55,,,,"",FALSE,FALSE,
"04/10/2016","04/10/2016","HÔTEL","4 étoiles","-","-","HÔTEL MAS BELLEVUE","route de Tahiti",83990,"SAINT-TROPEZ","0494970721","masbellevue@wanadoo.fr","http://www.masbellevue.com/","-","114",41,,,,"",FALSE,FALSE,
"02/10/2016","02/10/2016","HÔTEL","2 étoiles","-","-","HÔTEL LE RICHE LIEU","50-51 QUAI FRANCOIS 1ER",76470,"LE TRÉPORT","0235862655","hotelrichelieu76@orange.fr","http://www.hotelrichelieu-letreport.fr/","-","36",15,,,,"",TRUE,FALSE,
"02/10/2016","02/10/2016","HÔTEL","3 étoiles","-","-","HÔTEL LE FLEURAY","Route Départementale 74",37530,"CANGEY","0247560925","contact@lefleurayhotel.com","http://www.lefleurayhotel.com","-","59",24,,,,"",TRUE,FALSE,
"02/10/2016","02/10/2016","HÔTEL","2 étoiles","-","-","HÔTEL-RESTAURANT SAINT-JEAN","112 bis rue Jean Jaurès ",7600,"VALS-LES-BAINS","0475374250","hotel.st.jean@wanadoo.fr","http://www.sjean.fr","-","68",32,,,,"",TRUE,FALSE,
"01/10/2016","01/10/2016","HÔTEL","3 étoiles","-","-","HÔTEL LA GRANGE D'ARLY","10 RUE DES ALLOBROGES",74120,"MEGÈVE","0450587788","contact@grange-darly.com","http://www.grange-darly.com","-","54",22,,,,"",TRUE,FALSE,
"01/10/2016","01/10/2016","HÔTEL","2 étoiles","-","-","CHÂTEAU HÔTEL DE LA MUZELLE","Bourg d'Arud",38520,"VÉNOSC","0476800671","contact@chateaudelamuzelle.com","http://www.chateaudelamuzelle.com","-","48",21,,,,"",TRUE,FALSE,
"01/10/2016","01/10/2016","HÔTEL","2 étoiles","-","-","ALP HÔTEL","434 route de rochebrune",74120,"MEGÈVE","0450210758","alp.hotel@wanadoo.fr","http://www.alp-hotel.fr/index.php/fr/","-","35",18,,,,"",TRUE,FALSE,
"01/10/2016","01/10/2016","HÔTEL","2 étoiles","-","-","HÔTEL LES ACACIAS","1 rue du grand pré",17600,"CORME-ROYAL","0546947248","contact@les-acacias.fr","www.les-acacias.fr","-","20",7,,,,"",TRUE,FALSE,
"01/10/2016","01/10/2016","HÔTEL","3 étoiles","-","-","HÔTEL LES CIGALES","ROUTE D'ENCO DE BOTTE",13190,"ALLAUCH","0491681707","lescigales@hotel-lescigales.fr","http://www.hotel-lescigales.fr","-","16",7,,,,"",TRUE,FALSE,
"01/10/2016","01/10/2016","HÔTEL","4 étoiles","-","-","CHÂTEAU CORDEILLAN-BAGES","Route des Châteaux",33250,"PAUILLAC","0556592424","ctarisalos@cordeillanbages.com","http://www.cordeillanbages.com","-","60",28,,,,"",FALSE,FALSE,
"01/10/2016","01/10/2016","HÔTEL","3 étoiles","-","-","HÔTEL DE PARIS","3 grande rue",3220,"JALIGNY-SUR-BESBRE","0470348263","hotelparis@wanadoo.fr","http://www.hotelrestaurantdeparis.net","-","13",6,,,,"",TRUE,FALSE,
"01/10/2016","01/10/2016","HÔTEL","2 étoiles","-","-","HÔTEL SERVHOTEL","89 ROUTE DE GRENOBLE",38510,"MORESTEL","0474800622","servhotel@wanadoo.fr","http://servhotel-hotel.fr","-","49",20,,,,"",TRUE,FALSE,
"29/09/2016","29/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL RESTAURANT LA CROIX SAINT MAURICE","29 place de la Grenette",74450,"LE GRAND-BORNAND","0450022005","info@hotel-lacroixstmaurice.com","http://www.hotel-lacroixstmaurice.com","-","53",21,,,,"",TRUE,FALSE,
"29/09/2016","29/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL DE GIGARO","boulevard de gigaro",83420,"LA CROIX-VALMER","0494796035","message@hotel-gigaro.com","http://www.hotel-gigaro.com/","-","106",37,,,,"",TRUE,FALSE,
"29/09/2016","29/09/2016","HÔTEL","3 étoiles","-","-","LES MOULINS DE PAILLAS","PLAGE DE GIGARO",83420,"LA CROIX-VALMER","0494797111","sales@alpazurhotels.com","http://www.lesmoulinsdepaillas.com/","-","60",30,,,,"",TRUE,FALSE,
"26/09/2016","26/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL BEAU SITE","125 route du Danay, Lieu-dit La Ruaz",74450,"SAINT-JEAN-DE-SIXT","0450022404","hotelbeausite@hotmail.com","http://www.hotel-spa-beausite.fr","-","40",15,,,,"",TRUE,FALSE,
"26/09/2016","26/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL LE GRIFFON D'OR","10 rue du 4 septembre",1000,"BOURG-EN-BRESSE","0474231324","contact@hotelgriffondor.fr","http://www.hotelgriffondor.fr","-","38",17,,,,"",TRUE,FALSE,
"21/09/2016","21/09/2016","HÔTEL","2 étoiles","-","-","HÔTEL B&B CASTRES CENTRE","26 Rue Gambetta",81100,"CASTRES","0890649706","bb_4589@hotelbb.com","http://www.hotel-bb.com/fr/home.htm","-","154",75,,,,"",TRUE,TRUE,"B&B"
"21/09/2016","21/09/2016","HÔTEL","2 étoiles","-","-","HÔTEL LE CHOUCAS","nambride",74740,"SIXT-FER-À-CHEVAL","0450344760","choucas.hotel@wanadoo.fr","http://www.choucashotel.fr/","-","92",27,,,,"",TRUE,FALSE,
"20/09/2016","20/09/2016","HÔTEL","5 étoiles","-","-","HÔTEL LE HAMEAU DES BAUX","chemin de bourgeac",13520,"PARADOU","0490541030","reservation@hameaudesbaux.com","www.hameaudesbaux.com","-","52",20,,,,"",FALSE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","4 étoiles","-","-","HÔTEL MERCURE METZ CENTRE","29 place Saint-Thiébaud",57050,"METZ","0387385050","h1233@accor.com","http://www.accorhotels.com/fr/hotel-1233-hotel-mercure-metz-centre/index.shtml","-","228",112,,,,"",FALSE,TRUE,"MERCURE"
"19/09/2016","19/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL KER JULIETTE","2 avenue des Bleuets",44380,"PORNICHET","0240112200","kerjuliette@hmc-hotels.com","http://www.hotel-kerjuliette-bretagne.com","-","120",60,,,,"",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","3 étoiles","-","-","IBIS STYLES COLLIOURE PORT-VENDRES","9004 ROUTE DE COLLIOURE",66660,"PORT-VENDRES","0468211560","HA0D4@accor.com","http://www.ibis.com/fr/hotel-A0D4-ibis-styles-collioure-port-vendres-opening-may-2016/index.shtml","-","124",61,,,,"",TRUE,TRUE,"IBIS"
"19/09/2016","19/09/2016","HÔTEL","4 étoiles","-","-","HÔTEL AU CHARME RABELAISIEN","25 rue Rabelais",37400,"AMBOISE","0247575384","info@hotel-acr.com","http://www.au-charme-rabelaisien.com/fr/","-","25",10,,,,"",FALSE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","2 étoiles","-","-","HÔTEL RESTAURANT BARREY","PLACE SAINT-PIERRE",25390,"ORCHAMPS-VENNES","0381435457","hotel-barrey@wanadoo.fr","http://www.hotel-barrey.com","-","27",11,,,,"",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL LE LIDO","50 BOULEVARD DE LA MER",66700,"ARGELÈS-SUR-MER","0468811032","contact@hotel-le-lido.com","http://www.hotel-le-lido.com","-","177",66,,,,"",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","2 étoiles","-","-","HÔTEL LE MARITIME","12 Boulevard des Albères",66700,"ARGELÈS-SUR-MER","0468815000","contact@hotel-le-maritime.com","http://www.hotel-le-maritime.com","-","86",34,,,,"",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","4 étoiles","-","-","BIO & SPA HÔTEL LA CLAIRIÈRE","63 ROUTE D'INGWILLER",67290,"LA PETITE-PIERRE","0388717500","hr@la-clairiere.com","http://www.la-clairiere.com","-","102",50,,,,"",FALSE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL PLAGE DES PINS","allée des Pins",66700,"ARGELÈS-SUR-MER","0468810905","contact@plage-des-pins.com","http://plage-des-pins.com","-","108",50,,,,"",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","4 étoiles","-","-","HÔTEL RADISSON BLU PARIS BOULOGNE","33 Avenue Edouard Vaillant",92100,"BOULOGNE-BILLANCOURT","0146088500","reservations.boulogne@radissonblu.com","http://radissonblu.com/hotel-parisboulogne","-","390",170,,,,"",FALSE,TRUE,"RADISSON"
"19/09/2016","19/09/2016","HÔTEL","4 étoiles","-","-","GATSBY HÔTEL & RESTAURANT","36 RUE DES FRèRES LUMIèRE",69680,"CHASSIEU","0472470102","contact@hotel-gatsby.com","http://www.hotel-gatsby.com/","-","209",102,,,,"",FALSE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL LE PICORS","6 rue du picors",65400,"AUCUN","0562974090","hotel@picors.fr","http://www.hotel-picors.com","-","95",42,,,,"",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","4 étoiles","-","-","HÔTEL MERCURE PARIS LA SORBONNE SAINT-GERMAIN DES PRÈS","14 rue de la Sorbonne",75005,"PARIS","0156243434","h2897-gm@accor.com","http://www.accorhotels.com/fr/hotel-2897-hotel-mercure-paris-la-sorbonne-saint-germain-des-pres/index.shtml","-","94",47,,,,"",FALSE,TRUE,"MERCURE"
"19/09/2016","19/09/2016","HÔTEL","4 étoiles","-","-","HÔTEL LE BELLECHASSE SAINT-GERMAIN","8 rue de bellechasse",75007,"PARIS","0145502231","info@lebellechasse.com","http://www.lebellechasse.com","-","63",33,,,,"",FALSE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","4 étoiles","-","-","HÔTEL MERCURE TOULOUSE COMPANS CAFFARELLI","Boulevard Lascrosses, 8 Esplanade Compans Caffarelli",31000,"TOULOUSE","0561110909","H1585@accor.com","http://www.mercure-toulouse-compans-caffarelli.com","-","295",136,,,,"",FALSE,TRUE,"MERCURE"
"19/09/2016","19/09/2016","HÔTEL","3 étoiles","-","-","LES CHÂLETS DU PRARIAND","939 route du villaret",74120,"MEGÈVE","0825879902","info@vacancesbleues.fr","https://www.vacancesbleues.fr/fr/produits/hotel-les-chalets-du-prariand","hotel","-",141,52,,,"-",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","4 étoiles","-","-","HÔTEL DE NOAILLES ","9 Rue de la Michodière",75002,"PARIS","0147429290","contact@hotelnoailles.com","http://www.hotelnoailles.com","-","123",56,,,,"",FALSE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","2 étoiles","-","-","HOSTELLERIE BON PASTEUR","18 RUE MARIE EUPHRASIE PELLETIER",49100,"ANGERS","0241721280","a.brecheteau@bonpasteur-hostellerie.org","www.bonpasteur-hostellerie.org","-","142",90,,,,"",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","2 étoiles","-","-","HÔTEL DU SIMPLON","11 RUE DUHAMEL",69002,"LYON","0478374100","hotel.du.simplon@wanadoo.fr","http://www.hoteldusimplon.com","-","63",37,,,,"",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","2 étoiles","-","-","HÔTEL LE BELVÉDÈRE","192 Rue Jules Ferry",45200,"AMILLY","0238854109","info@hotel-belvedere-amilly.com","www.hotel-belvedere-amilly.com","-","44",23,,,,"",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","4 étoiles","-","-","HÔTEL LE PETIT PARIS ","214 RUE SAINT-JACQUES",75005,"PARIS","0153102929","info@hotelpetitparis.com","http://www.hotelpetitparis.com","-","44",20,,,,"",FALSE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL LOUVRE MARSOLLIER OPÉRA","13 rue Marsollier",75002,"PARIS","0142966814","reservation@hotellouvremarsollier.com","http://www.hotellouvremarsollier.com","-","61",28,,,,"",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL PARIS D’ISSY","4 Rue Auguste Gervais",92130,"ISSY-LES-MOULINEAUX","0146440290","reservation-hdlm@wanadoo.fr","www.parisdissyhotel.com","-","97",51,,,,"",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","5 étoiles","-","-","L'AGAPA HÔTEL SPA","12 Rue des Bons Enfants",22700,"PERROS-GUIREC","0296490110","reservation@lagapa.com","http://www.lagapa.com/","-","94",45,,,,"",FALSE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL ALPEN SPORTS","99 rue du vieux village",74260,"LES GETS","0450758055","lochotel.lesgets@gmail.com","http://www.alpensport-hotel.com","-","62",19,,,,"",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL MONTPARNASSE DAGUERRE","94 RUE DAGUERRE",75014,"PARIS","0143224354","hoteldaguerre@wanadoo.fr","http://hotelmontparnassedaguerre.com","-","58",30,,,,"",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL LA FERME BLANCHE","9 rue pasteur",59840,"LOMPRET","0320929912","contact@fermeblanche.fr","www.fermeblanche.fr","-","18",9,,,,"",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL LE CHARLESTON","18-20 rue Gastelier",72100,"LE MANS","0243248746","contact@lecharlestonhotel.com","www.lecharlestonhotel.com","-","54",31,,,,"",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","2 étoiles","-","-","HÔTEL RESTAURANT CHEZ GERMAINE","18 route de josbaig",64400,"GEÜS-D'OLORON","0559880065","chez.germaine64@gmail.com","https://www.logishotels.com/fr/hotel/hotel-chez-germaine-138311?partid=661","-","44",19,,,,"",TRUE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","4 étoiles","-","-","ALLIANCE HÔTEL TOURS CENTRE","15 RUE EDOUARD VAILLANT",37000,"TOURS","0247311212","ahtours@alliance-hospitality.com","http://www.alliancehoteltourscentre.com/index_fr.htm","-","223",105,,,,"",FALSE,FALSE,
"19/09/2016","19/09/2016","HÔTEL","2 étoiles","-","-","HÔTEL LE ROITELET","731 RUE DE THONON",74390,"CHÂTEL","0450732479","roitelet.hotel@orange.fr","http://www.hotel-le-roitelet.com","-","55",18,,,,"",TRUE,FALSE,
"18/09/2016","18/09/2016","HÔTEL","3 étoiles","-","-","LE PARC HÔTEL & SPA","46 Avenue Joffre",53200,"CHÂTEAU-GONTIER","0243072841","contact@parchotel.fr","http://www.parchotel.fr","-","51",21,,,,"",TRUE,FALSE,
"18/09/2016","18/09/2016","HÔTEL","5 étoiles","-","-","INTERCONTINENTAL BORDEAUX LE GRAND HÔTEL","Place de la Comédie",33300,"BORDEAUX","0557304444","info.bordeaux@ihg.com","http://www.ghbordeaux.com/","-","314",130,,,,"",FALSE,TRUE,"INTERCONTINENTAL"
"17/09/2016","17/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL DE LA POINTE DE MOUSTERLIN","MOUSTERLIN",29170,"FOUESNANT","0298560412","hoteldelapointe@wanadoo.fr","http://www.mousterlinhotel.com","-","111",43,,,,"",TRUE,FALSE,
"17/09/2016","17/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL ALP'AZUR","ROUTE DU SIGNAL",38750,"ALPE D'HUEZ","0476803402","alpazurhotel@live.fr","http://www.hotelalpazur.com","-","61",24,,,,"",TRUE,FALSE,
"12/09/2016","12/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL IBIS JOUY EN JOSAS VELIZY","Domaine de la Cour Roland",78350,"JOUY-EN-JOSAS","0139465544","H1687-gm@accor.com","http://www.accorhotels.com/fr/hotel-1687-ibis-jouy-en-josas-velizy/index.shtml","-","124",62,,,,"",TRUE,TRUE,"IBIS"
"12/09/2016","12/09/2016","HÔTEL","2 étoiles","-","-","HÔTEL ARNAUD BERNARD","33 place des Tiercerettes",31300,"TOULOUSE","0561213764","a.bernardhotel@wanadoo.fr","http://www.hotel-arnaudbernard.com","-","35",19,,,,"",TRUE,FALSE,
"12/09/2016","12/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL LES AMANDIERS","13 AVENUE DE NîMES",7300,"TOURNON-SUR-RHÔNE","0475072410","hotel@hotel-amandiers.com","http://www.hotel-amandiers.com","-","50",25,,,,"",TRUE,FALSE,
"12/09/2016","12/09/2016","HÔTEL","3 étoiles","-","-","HÔTEL LE PAQUIS","LE ROSSET",73320,"TIGNES","0479063733","info@hotel-lepaquis.fr","http://www.hotel-lepaquis.fr","-","79",33,,,,"",TRUE,FALSE,
"11/09/2016","11/09/2016","HÔTEL","2 étoiles","-","-","HÔTEL L'ASTRÉE","2 chemin du bout du monde",42110,"FEURS","0477265466","hotel.astree@range.fr","http://www.hotel-astree-feurs.com/","-","31",15,,,,"",TRUE,FALSE,
"09/09/2016","09/09/2016","HÔTEL","2 étoiles","-","-","HÔTEL ESKUALDUNA CHEZ KATINA","Route de la Gare",64780,"SAINT-MARTIN-D'ARROSSA","0559377172","chezkatina@wanadoo.fr","http://chezkatina.com","-","48",22,,,,"",TRUE,FALSE,
"01/09/2016","01/09/2016","HÔTEL","2 étoiles","-","-","HÔTEL LÉONARD DE VINCI","22 RUE DES TROIS BORNES",75011,"PARIS","0143575546","hotelleonarddevinci@yahoo.fr","http://www.hotelleonarddevinci.com/","-","64",34,,,,"",TRUE,FALSE,
"31/08/2016","31/08/2016","HÔTEL","3 étoiles","-","-","HÔTEL KYRIAD BRIVE","27 Avenue du Griffolet",19270,"USSAC","0555928571","hotelakena-brive@orange.fr","-","-","143",55,,,,"",TRUE,TRUE,"KYRIAD"
"31/08/2016","31/08/2016","HÔTEL","2 étoiles","-","-","IN HÔTEL","5 Rue de Nerbevaux",54390,"FROUARD","0383234902","info@inhotel.fr","http://www.inhotel.fr","-","137",59,,,,"",TRUE,FALSE,
"31/08/2016","31/08/2016","HÔTEL","4 étoiles","-","-","HÔTEL MERCURE PARIS SUD PARC DU COUDRAY","ROUTE DE MILLY",91830,"LE COUDRAY-MONTCEAUX","0164990000","H0977@ACCCOR.COM","http://www.mercure.com/fr/hotel-0977-hotel-mercure-paris-sud-parc-du-coudray/index.shtml","-","230",125,,,,"",FALSE,TRUE,"MERCURE"
"30/08/2016","30/08/2016","HÔTEL","2 étoiles","-","-","HÔTEL LE 15","D4 Route de Coursac Créavallée Nord ",24660,"COULOUNIEIX-CHAMIERS","0553069274","hotelle15@orange.fr","http://hotel-le15-dordogne.com/","-","28",12,,,,"",TRUE,FALSE,
"30/08/2016","30/08/2016","HÔTEL","3 étoiles","-","-","APPARTHÔTEL LA GIRAFE MARSEILLE EST","25-43 Boulevard de la gare ",13821,"LA PENNE-SUR-HUVEAUNE","0491313636","contact@hotel-lagirafe.com","http://hotel-lagirafe.com/","-","42",18,,,,"",TRUE,FALSE,
"30/08/2016","30/08/2016","HÔTEL","4 étoiles","-","-","LE RELAIS DE LA MALMAISON","93 Boulevard Franklin Roosevelt",92500,"RUEIL-MALMAISON","0147320133","contact@relaismalmaison.fr","http://www.relaismalmaison.fr","-","123",60,,,,"",FALSE,FALSE,
"30/08/2016","30/08/2016","HÔTEL","3 étoiles","-","-","HÔTEL IBIS SAINT-DENIS STADE OUEST","20 Rue Jules Saulnier",93200,"SAINT-DENIS","0148094810","h1940-gm@accor.com","http://www.accorhotels.com/fr/hotel-1940-ibis-saint-denis-stade-ouest/index.shtml","-","120",60,,,,"",TRUE,TRUE,"IBIS"
"29/08/2016","29/08/2016","HÔTEL","3 étoiles","-","-","GRAND HÔTEL DES BAINS","2 PLACE DES ALLIÉS ",39110,"SALINS-LES-BAINS","0384379050","hotel.bains@wanadoo.fr","http://www.hotel-des-bains.fr/","-","60",29,,,,"",TRUE,FALSE,
"29/08/2016","29/08/2016","HÔTEL","2 étoiles","-","-","HÔTEL DURAND","Avenue de l'Albigeois",81320,"MURAT-SUR-VÈBRE","05.63.37.41.91","hoteldurand@free.fr","https://www.logishotels.com/fr/hotel/hotel-durand-5151","-","22",8,,,,"",TRUE,FALSE,
"29/08/2016","29/08/2016","HÔTEL","4 étoiles","-","-","HÔTEL LA MARINE","11 rue de Paris",50270,"BARNEVILLE-CARTERET","0233538331","infos@hotelmarine.com","www.hotelmarine.com","-","55",26,,,,"",FALSE,FALSE,
"26/08/2016","26/08/2016","HÔTEL","5 étoiles","-","-","HÔTEL NOLINSKI PARIS","16 Avenue de l'Opéra",75001,"PARIS","0142861010","booking@nolinski.com","www.nolinskiparis.com","-","102",45,,,,"",FALSE,FALSE,
"26/08/2016","26/08/2016","HÔTEL","4 étoiles","-","-","HÔTEL MERCURE BLOIS CENTRE","28 Quai Saint Jean",41000,"BLOIS","0254566666","h1621-gm@accor.com","http://www.accorhotels.com/fr/hotel-1621-hotel-mercure-blois-centre/index.shtml","-","192",96,,,,"",FALSE,TRUE,"MERCURE"
"26/08/2016","26/08/2016","HÔTEL","3 étoiles","-","-","HOSTELLERIE DU CLOS PITÉ","1348 avenue des Sources",40465,"PRÉCHACQ-LES-BAINS","0558579915","hostellerie.clospite@wanadoo.fr","http://www.hotel-clos-pite.com","-","28",12,,,,"",TRUE,FALSE,
"26/08/2016","26/08/2016","HÔTEL","4 étoiles","-","-","RADISSON BLU HÔTEL NICE","223 Promenade des Anglais",6200,"NICE","0497177177","info.nice@radissonblu.com","http://www.radissonblu.fr/hotel-nice","-","662",331,,,,"",FALSE,TRUE,"RADISSON"
"26/08/2016","26/08/2016","HÔTEL","4 étoiles","-","-","HÔTEL GOLDEN TULIP BERCY GARE DE LYON 209","209/211 Rue de Charenton",75012,"PARIS","0143408030","info@goldentulipgaredelyon209.com","www.goldentulipgaredelyon209.com","-","92",47,,,,"",FALSE,FALSE,
"26/08/2016","26/08/2016","HÔTEL","2 étoiles","-","-","HÔTEL IBIS BUDGET MARSEILLE PRADO PARC DES EXPOSITIONS","35 boulevard Rabatau ",13008,"MARSEILLE","0892683186","h2562-re@accor.com","http://www.accorhotels.com/fr/hotel-2562-ibis-budget-marseille-prado-parc-des-expositions/index.shtml","-","227",82,,,,"",TRUE,TRUE,"IBIS"
"26/08/2016","26/08/2016","HÔTEL","4 étoiles","-","-","BEST WESTERN PLUS HÔTEL DE LA PAIX","9 rue Buirette",51100,"REIMS","0326400408","reservation@hotel-lapaix.fr","http://www.bestwestern-lapaix-reims.com/fr/","-","342",165,,,,"",FALSE,TRUE,
"26/08/2016","26/08/2016","HÔTEL","3 étoiles","-","-","HÔTEL LA SPATULE","612 Grande Rue",39310,"LAMOURA","0384412023","la-spatule2@wanadoo.fr","http://www.hotellaspatule.com","-","70",27,,,,"",TRUE,FALSE,
